//Scripts must contain 6 fields with a | character between them
1) messageBox containing the record to be checked
2) check type (contains, match, startsWith, endsWith, contains, startsAndEndsWith (in which case the string must also contain a # to indicate the break) or nothing)
3) value to be looked for in the messageBox
4) action to be taken (playVideo, playAudio, log)
5) Path to the data file required for the action (relative to main folder configured in #####) - paths can use either \ or / characters.

//Testing
//tb_Message1|contains|low|playAudio|Data\Audio\Flyby.wav|
tb_Message1|match|ANGEL: Non. I respectfully disobey.|playAudio|Data/Voice/Coms/Angel-02.wav|
tb_Message1|match|ANGEL: Enemy sighted mon capitaine.|playAudio|Data/Voice/Coms/Angel-03.wav|
tb_Message1|match|ANGEL: It is our duty to engage.|playAudio|Data/Voice/Coms/Angel-04.wav|
tb_Message1|match|ANGEL: Aidez-moi!  I am nearly destroyed!|playAudio|Data/Voice/Coms/Angel-05.wav|
tb_Message1|match|ANGEL: Devereaux reporting enemy fighter destroyed.|playAudio|Data/Voice/Coms/Angel-06.wav|
tb_Message1|match|ANGEL: You perform your duty well, mon capitaine.|playAudio|Data/Voice/Coms/Angel-07.wav|
tb_Message1|match|ANGEL: Au revoir commander.  You must continue without me.|playAudio|Data/Voice/Coms/Angel-08.wav|
tb_Message1|match|ANGEL: Capitaine, your wingman respectfully suggests retreat.|playAudio|Data/Voice/Coms/Angel-09.wav|
tb_Message1|match|ANGEL: Au'revoir. I must leave you now.|playAudio|Data/Voice/Coms/Angel-10.wav|
tb_Message1|match|ANGEL: Zut! Watch it, s'il vous plait.|playAudio|Data/Voice/Coms/Angel-11.wav|

tb_Message1|match|HUNTER: You got it boss.|playAudio|Data/Voice/Coms/Hunter-01.wav|
tb_Message1|match|HUNTER: No can do...|playAudio|Data/Voice/Coms/Hunter-02.wav|
tb_Message1|startsAndEndsWith|HUNTER: #!  I've got enemy ships on screen!|playAudio|Data/Voice/Coms/Hunter-03.wav|
tb_Message1|match|HUNTER: Let's take out those bogeys...|playAudio|Data/Voice/Coms/Hunter-04.wav|
tb_Message1|startsAndEndsWith|HUNTER: #, I'm in trouble!  Lend me a hand!|playAudio|Data/Voice/Coms/Hunter-05.wav|
tb_Message1|match|HUNTER: Yeee hooo!  Got 'im!|playAudio|Data/Voice/Coms/Hunter-06.wav|
tb_Message1|startsAndEndsWith|HUNTER: Way to go #; nice shootin'|playAudio|Data/Voice/Coms/Hunter-07.wav|
tb_Message1|match|HUNTER: I'm hit!  I'm breaking up!  The cockpit's cra...|playAudio|Data/Voice/Coms/Hunter-08.wav|
tb_Message1|match|HUNTER: Commander, they're too tough for us!  Take us home!|playAudio|Data/Voice/Coms/Hunter-09.wav|
tb_Message1|match|HUNTER: You gave 'em a run for their money, friend...|playAudio|Data/Voice/Coms/Hunter-10.wav|
tb_Message1|match|HUNTER: Watch it bucko!|playAudio|Data/Voice/Coms/Hunter-11.wav|

tb_Message1|match|MANIAC: You got it, baby.|playAudio|Data/Voice/Coms/Maniac-01.wav|
tb_Message1|match|MANIAC: Forget it, bud.|playAudio|Data/Voice/Coms/Maniac-02.wav|
tb_Message1|match|MANIAC: There're the bastards.|playAudio|Data/Voice/Coms/Maniac-03.wav|
tb_Message1|match|MANIAC: Off I go!  Watch my smoke!|playAudio|Data/Voice/Coms/Maniac-04.wav|
tb_Message1|match|MANIAC: They're blowin' me to pieces! Help!|playAudio|Data/Voice/Coms/Maniac-05.wav|
tb_Message1|match|MANIAC: Ha ha!  Got another!|playAudio|Data/Voice/Coms/Maniac-06.wav|
tb_Message1|match|MANIAC: Sure took you long enough!|playAudio|Data/Voice/Coms/Maniac-07.wav|
tb_Message1|match|MANIAC: Arrrrrghhhh!|playAudio|Data/Voice/Coms/Maniac-08.wav|
tb_Message1|match|MANIAC: Lets get out of here, man!|playAudio|Data/Voice/Coms/Maniac-09.wav|
tb_Message1|match|MANIAC: Later, bud!  Too hot for me!|playAudio|Data/Voice/Coms/Maniac-10.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean 2ND LT...|playAudio|Data/Voice/Coms/Maniac-11.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean 1ST LT...|playAudio|Data/Voice/Coms/Maniac-12.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean CAPTAIN...|playAudio|Data/Voice/Coms/Maniac-13.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean MAJOR...|playAudio|Data/Voice/Coms/Maniac-14.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean LT. COL...|playAudio|Data/Voice/Coms/Maniac-15.wav|
tb_Message1|match|MANIAC: Watch out, idiot!  I mean COL...|playAudio|Data/Voice/Coms/Maniac-16.wav|

tb_Message1|match|KNIGHT: Affirmative, 2ND LT.|playAudio|Data/Voice/Coms/Knight-01.wav|
tb_Message1|match|KNIGHT: Affirmative, 1ST LT.|playAudio|Data/Voice/Coms/Knight-02.wav|
tb_Message1|match|KNIGHT: Affirmative, CAPTAIN.|playAudio|Data/Voice/Coms/Knight-03.wav|
tb_Message1|match|KNIGHT: Affirmative, MAJOR.|playAudio|Data/Voice/Coms/Knight-04.wav|
tb_Message1|match|KNIGHT: Affirmative, LT. COL.|playAudio|Data/Voice/Coms/Knight-05.wav|
tb_Message1|match|KNIGHT: Affirmative, COL.|playAudio|Data/Voice/Coms/Knight-06.wav|
tb_Message1|match|KNIGHT: Negative, 2ND LT.|playAudio|Data/Voice/Coms/Knight-07.wav|
tb_Message1|match|KNIGHT: Negative, 1ST LT.|playAudio|Data/Voice/Coms/Knight-08.wav|
tb_Message1|match|KNIGHT: Negative, CAPTAIN.|playAudio|Data/Voice/Coms/Knight-09.wav|
tb_Message1|match|KNIGHT: Negative, MAJOR.|playAudio|Data/Voice/Coms/Knight-10.wav|
tb_Message1|match|KNIGHT: Negative, LT. COL.|playAudio|Data/Voice/Coms/Knight-11.wav|
tb_Message1|match|KNIGHT: Negative, COL.|playAudio|Data/Voice/Coms/Knight-12.wav|
tb_Message1|match|KNIGHT: Enemy ahead, 2ND LT.|playAudio|Data/Voice/Coms/Knight-13.wav|
tb_Message1|match|KNIGHT: Enemy ahead, 1ST LT.|playAudio|Data/Voice/Coms/Knight-14.wav|
tb_Message1|match|KNIGHT: Enemy ahead, CAPTAIN.|playAudio|Data/Voice/Coms/Knight-15.wav|
tb_Message1|match|KNIGHT: Enemy ahead, MAJOR.|playAudio|Data/Voice/Coms/Knight-16.wav|
tb_Message1|match|KNIGHT: Enemy ahead, LT. COL.|playAudio|Data/Voice/Coms/Knight-17.wav|
tb_Message1|match|KNIGHT: Enemy ahead, COL.|playAudio|Data/Voice/Coms/Knight-18.wav|
tb_Message1|match|KNIGHT: Permission to break and attack, sir?|playAudio|Data/Voice/Coms/Knight-19.wav|
tb_Message1|startsAndEndsWith|KNIGHT: #, please assist me.|playAudio|Data/Voice/Coms/Knight-20.wav|
tb_Message1|startsAndEndsWith|KNIGHT: One down, #.|playAudio|Data/Voice/Coms/Knight-21.wav|
tb_Message1|match|KNIGHT: Good shooting, 2ND LT.|playAudio|Data/Voice/Coms/Knight-22.wav|
tb_Message1|match|KNIGHT: Good shooting, 1ST LT.|playAudio|Data/Voice/Coms/Knight-23.wav|
tb_Message1|match|KNIGHT: Good shooting, CAPTAIN.|playAudio|Data/Voice/Coms/Knight-24.wav|
tb_Message1|match|KNIGHT: Good shooting, MAJOR.|playAudio|Data/Voice/Coms/Knight-25.wav|
tb_Message1|match|KNIGHT: Good shooting, LT. COL.|playAudio|Data/Voice/Coms/Knight-26.wav|
tb_Message1|match|KNIGHT: Good shooting, COL.|playAudio|Data/Voice/Coms/Knight-27.wav|
tb_Message1|match|KNIGHT: Avenge my death...|playAudio|Data/Voice/Coms/Knight-28.wav|
tb_Message1|match|KNIGHT: Advise strategic withdrawal, sir.|playAudio|Data/Voice/Coms/Knight-29.wav|
tb_Message1|match|KNIGHT: Breaking off pusuit; heading home.|playAudio|Data/Voice/Coms/Knight-30.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, 2ND LT. #.|playAudio|Data/Voice/Coms/Knight-31.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, 1ST LT. #.|playAudio|Data/Voice/Coms/Knight-32.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, CAPTAIN #.|playAudio|Data/Voice/Coms/Knight-33.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, MAJOR #.|playAudio|Data/Voice/Coms/Knight-34.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, LT. COL #.|playAudio|Data/Voice/Coms/Knight-35.wav|
tb_Message1|startsAndEndsWith|KNIGHT: Be careful, COL #.|playAudio|Data/Voice/Coms/Knight-36.wav|

tb_Message1|match|BOSSMAN: Affirmative, I am complying.|playAudio|Data/Voice/Coms/Bossman-01.wav|
tb_Message1|match|BOSSMAN: Negative, cannot comply.|playAudio|Data/Voice/Coms/Bossman-02.wav|
tb_Message1|match|BOSSMAN: Enemy sighted.|playAudio|Data/Voice/Coms/Bossman-03.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, 2ND LT.|playAudio|Data/Voice/Coms/Bossman-04.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, 1ST LT.|playAudio|Data/Voice/Coms/Bossman-05.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, CAPTAIN.|playAudio|Data/Voice/Coms/Bossman-06.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, MAJOR.|playAudio|Data/Voice/Coms/Bossman-07.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, LT. COL.|playAudio|Data/Voice/Coms/Bossman-08.wav|
tb_Message1|match|BOSSMAN: Confirm my attack, COL.|playAudio|Data/Voice/Coms/Bossman-09.wav|
tb_Message1|match|BOSSMAN: Can't shake these runts...|playAudio|Data/Voice/Coms/Bossman-10.wav|
tb_Message1|match|BOSSMAN: There's one for the chalkboard!|playAudio|Data/Voice/Coms/Bossman-11.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job 2ND LT. #.|playAudio|Data/Voice/Coms/Bossman-12.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job 1ST LT. #.|playAudio|Data/Voice/Coms/Bossman-13.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job CAPTAIN #.|playAudio|Data/Voice/Coms/Bossman-14.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job MAJOR #.|playAudio|Data/Voice/Coms/Bossman-15.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job LT. COL #.|playAudio|Data/Voice/Coms/Bossman-16.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Good job COL #.|playAudio|Data/Voice/Coms/Bossman-17.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Sorry, #, you're on your own.|playAudio|Data/Voice/Coms/Bossman-18.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Lets break for home, #.|playAudio|Data/Voice/Coms/Bossman-19.wav|
tb_Message1|startsAndEndsWith|BOSSMAN: Sorry, # , I must return to base.|playAudio|Data/Voice/Coms/Bossman-20.wav|
tb_Message1|match|BOSSMAN: Careful, 2ND LT.|playAudio|Data/Voice/Coms/Bossman-21.wav|
tb_Message1|match|BOSSMAN: Careful, 1ST LT.|playAudio|Data/Voice/Coms/Bossman-22.wav|
tb_Message1|match|BOSSMAN: Careful, CAPTAIN.|playAudio|Data/Voice/Coms/Bossman-23.wav|
tb_Message1|match|BOSSMAN: Careful, MAJOR.|playAudio|Data/Voice/Coms/Bossman-24.wav|
tb_Message1|match|BOSSMAN: Careful, LT. COL.|playAudio|Data/Voice/Coms/Bossman-25.wav|
tb_Message1|match|BOSSMAN: Careful, COL.|playAudio|Data/Voice/Coms/Bossman-26.wav|

tb_Message1|match|ICEMAN: Wilco.|playAudio|Data/Voice/Coms/Iceman-01.wav|
tb_Message1|match|ICEMAN: Unable to comply.|playAudio|Data/Voice/Coms/Iceman-02.wav|
tb_Message1|match|ICEMAN: Enemy ships sighted.|playAudio|Data/Voice/Coms/Iceman-03.wav|
tb_Message1|match|ICEMAN: Ready to engage.|playAudio|Data/Voice/Coms/Iceman-04.wav|
tb_Message1|match|ICEMAN: Mayday.  Request assistance.|playAudio|Data/Voice/Coms/Iceman-05.wav|
tb_Message1|match|ICEMAN: That was for Vega nine.|playAudio|Data/Voice/Coms/Iceman-06.wav|
tb_Message1|match|ICEMAN: Good.|playAudio|Data/Voice/Coms/Iceman-07.wav|
tb_Message1|match|ICEMAN: Avenge my planet, for I cannot...|playAudio|Data/Voice/Coms/Iceman-08.wav|
tb_Message1|match|ICEMAN: 2ND LT., the odds are against us.|playAudio|Data/Voice/Coms/Iceman-09.wav|
tb_Message1|match|ICEMAN: 1ST LT., the odds are against us.|playAudio|Data/Voice/Coms/Iceman-10.wav|
tb_Message1|match|ICEMAN: CAPTAIN, the odds are against us.|playAudio|Data/Voice/Coms/Iceman-11.wav|
tb_Message1|match|ICEMAN: MAJOR, the odds are against us.|playAudio|Data/Voice/Coms/Iceman-12.wav|
tb_Message1|match|ICEMAN: LT. COL, the odds are against us.|playAudio|Data/Voice/Coms/Iceman-13.wav|
tb_Message1|match|ICEMAN: COL, the odds are against us.|playAudio|Data/Voice/Coms/Iceman-14.wav|
tb_Message1|match|ICEMAN: I must scorn death.|playAudio|Data/Voice/Coms/Iceman-15.wav|
tb_Message1|match|ICEMAN: Watch your target.|playAudio|Data/Voice/Coms/Iceman-16.wav|

tb_Message1|contains|Ape! I hope you are a better target than the last five.|playAudio|Data/Voice/Coms/Enemy-01.wav|
tb_Message1|contains|Bhurak greets you again, oh noble target.|playAudio|Data/Voice/Coms/Enemy-02.wav|
tb_Message1|contains|You Terrans fight like primates!|playAudio|Data/Voice/Coms/Enemy-03.wav|
tb_Message1|contains|Do apes send their neuters to fight warriors?|playAudio|Data/Voice/Coms/Enemy-04.wav|
tb_Message1|contains|Perhaps I have played too long with my prey...|playAudio|Data/Voice/Coms/Enemy-05.wav|
tb_Message1|contains|Your friend provided me with little amusement.|playAudio|Data/Voice/Coms/Enemy-06.wav|
tb_Message1|contains|Only an ape could have such luck!|playAudio|Data/Voice/Coms/Enemy-07.wav|
tb_Message1|contains|Ape!  Wha..   rrowww...|playAudio|Data/Voice/Coms/Enemy-08.wav|
tb_Message1|contains|Ape, only now do you see Kilra's natural superiority.|playAudio|Data/Voice/Coms/Enemy-09.wav|
tb_Message1|contains|Ape, you are an opponent worthy of another battle.|playAudio|Data/Voice/Coms/Enemy-10.wav|
tb_Message1|contains|You shall both breathe vacuum soon!|playAudio|Data/Voice/Coms/Enemy-11.wav|
tb_Message1|contains|Kharang, I have met this vermin before...|playAudio|Data/Voice/Coms/Enemy-12.wav|
tb_Message1|contains|What fun to watch Terrans implode in space!|playAudio|Data/Voice/Coms/Enemy-13.wav|
tb_Message1|contains|You shall eject, and I shall sever your miserable life.|playAudio|Data/Voice/Coms/Enemy-14.wav|
tb_Message1|contains|I have heard Terran blood boils in space.|playAudio|Data/Voice/Coms/Enemy-15.wav|
tb_Message1|contains|That ape squealed when it popped!|playAudio|Data/Voice/Coms/Enemy-16.wav|
tb_Message1|contains|You shall not put me in that vacuum|playAudio|Data/Voice/Coms/Enemy-17.wav|
tb_Message1|contains|The void!  The voi...|playAudio|Data/Voice/Coms/Enemy-18.wav|
tb_Message1|contains|Death to the ape!  Death now!|playAudio|Data/Voice/Coms/Enemy-19.wav|
tb_Message1|contains|Ape!  Hairless groveller!  Vermin!|playAudio|Data/Voice/Coms/Enemy-20.wav|
tb_Message1|contains|Welcome to your funeral, ape.|playAudio|Data/Voice/Coms/Enemy-21.wav|
tb_Message1|contains|This time, ape, it shall be different.|playAudio|Data/Voice/Coms/Enemy-22.wav|
tb_Message1|contains|Terrans panic too easily, like mice.|playAudio|Data/Voice/Coms/Enemy-23.wav|
tb_Message1|contains|I see this ape is cracking.|playAudio|Data/Voice/Coms/Enemy-24.wav|
tb_Message1|contains|That tactic will fail like all your others.|playAudio|Data/Voice/Coms/Enemy-25.wav|
tb_Message1|contains|My mate would purr to see that.|playAudio|Data/Voice/Coms/Enemy-26.wav|
tb_Message1|contains|This ape seems to have fangs!|playAudio|Data/Voice/Coms/Enemy-27.wav|
tb_Message1|contains|No sacrifice is too great in my duty to the Empire.|playAudio|Data/Voice/Coms/Enemy-28.wav|
tb_Message1|contains|The empire shall inevitably triumph.  Flee or die.|playAudio|Data/Voice/Coms/Enemy-29.wav|
tb_Message1|contains|We shall meet again, hairless one.|playAudio|Data/Voice/Coms/Enemy-30.wav|
tb_Message1|contains|Sad, that I must litter space with ape corpses.|playAudio|Data/Voice/Coms/Enemy-31.wav|
tb_Message1|contains|Only luck saved you last time.|playAudio|Data/Voice/Coms/Enemy-32.wav|
tb_Message1|contains|I wonder if Terrans would make good slaves..|playAudio|Data/Voice/Coms/Enemy-33.wav|
tb_Message1|contains|You shall never enjoy your planet again, ape.|playAudio|Data/Voice/Coms/Enemy-34.wav|
tb_Message1|contains|Soon Kilra shall conquer the wealth Terra itself!|playAudio|Data/Voice/Coms/Enemy-35.wav|
tb_Message1|contains|That ape did not live long enough to serve the empire!|playAudio|Data/Voice/Coms/Enemy-36.wav|
tb_Message1|contains|How rare!  A primate actually shot me!  Amusing.|playAudio|Data/Voice/Coms/Enemy-37.wav|
tb_Message1|contains|It cannot be!  No ape could do this to me!|playAudio|Data/Voice/Coms/Enemy-38.wav|
tb_Message1|contains|Be comforted, ape.  Your death honors the worthy.|playAudio|Data/Voice/Coms/Enemy-39.wav|
tb_Message1|contains|Next time you shall not be so lucky.|playAudio|Data/Voice/Coms/Enemy-40.wav|

tb_Message1|contains|Die, hairless scum!|playAudio|Data/Voice/Coms/Enemy2-01.wav|
tb_Message1|contains|Hairless scum, die!|playAudio|Data/Voice/Coms/Enemy2-02.wav|
tb_Message1|contains|Is this the best the apes can offer?|playAudio|Data/Voice/Coms/Enemy2-03.wav|
tb_Message1|contains|You fight like a stillborn kitten.|playAudio|Data/Voice/Coms/Enemy2-04.wav|
tb_Message1|contains|I shall feast upon your offspring.|playAudio|Data/Voice/Coms/Enemy2-05.wav|
tb_Message1|contains|A proper fate for a coward.|playAudio|Data/Voice/Coms/Enemy2-06.wav|
tb_Message1|contains|Ah! So the monkey boy can fight!|playAudio|Data/Voice/Coms/Enemy2-07.wav|
tb_Message1|contains|My offspring shall avenge me!|playAudio|Data/Voice/Coms/Enemy2-08.wav|
tb_Message1|contains|Your people will soon be but a memory...|playAudio|Data/Voice/Coms/Enemy2-09.wav|
tb_Message1|contains|The battle is yours, but Kilra's shall have war!|playAudio|Data/Voice/Coms/Enemy2-10.wav|

tb_Message1|contains|Affirmative.|playAudio|Data/Voice/Coms/Confed-01.wav|
tb_Message1|contains|Negative.|playAudio|Data/Voice/Coms/Confed-02.wav|
tb_Message1|contains|Enemy sighted, sir.|playAudio|Data/Voice/Coms/Confed-03.wav|
tb_Message1|contains|Shall I attack, sir?|playAudio|Data/Voice/Coms/Confed-04.wav|
tb_Message1|contains|Mayday, all Confederate craft please assist.|playAudio|Data/Voice/Coms/Confed-05.wav|
tb_Message1|contains|I've blown up an enemy fighter!|playAudio|Data/Voice/Coms/Confed-06.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, 2ND LT. #.|playAudio|Data/Voice/Coms/Confed-07.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, 1ST LT. #.|playAudio|Data/Voice/Coms/Confed-08.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, CAPTAIN #.|playAudio|Data/Voice/Coms/Confed-09.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, MAJOR #.|playAudio|Data/Voice/Coms/Confed-10.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, LT. COL #.|playAudio|Data/Voice/Coms/Confed-11.wav|
tb_Message1|startsAndEndsWith|Glad to have you with us, COL #.|playAudio|Data/Voice/Coms/Confed-12.wav|
tb_Message1|startsAndEndsWith|Fight on, #, I'm done for!|playAudio|Data/Voice/Coms/Confed-13.wav|
tb_Message1|doubleContains|#, you are clear to land.|playAudio|Data/Voice/Coms/Confed-14.wav|
tb_Message1|doubleContains|Negative, #.  Do not land.|playAudio|Data/Voice/Coms/Confed-15.wav|
tb_Message1|contains|Careful, that's me!|playAudio|Data/Voice/Coms/Confed-16.wav|

//Cutscenes
tb_Message1|contains|Terran Research Colony,|Load|Audio|[Audio.Buffer]|48000|Data/Voice/Story/mid1.wav|
tb_Message1|match|Kilrathi Marines invading McAuliffe's civilian research installation...|playAudio|Data/Voice/Story/midw1-1.wav|
tb_Message1|match|...met desperate and resourceful human scientists.|playAudio|Data/Voice/Story/midw1-2.wav|
tb_Message1|match|Armed with improvised weapons and remarkable courage...|playAudio|Data/Voice/Story/midw1-3.wav|
tb_Message1|match|The researchers manage to kill or capture the entire Kilrathi platoon.|playAudio|Data/Voice/Story/midw1-4.wav|
tb_Message1|match|As the Tiger's Claw and other Terran warships meet defeat in space...|playAudio|Data/Voice/Story/midl1-1.wav|
tb_Message1|match|...Kilrathi marines invade the scientific colony on McAuliffe VI.|playAudio|Data/Voice/Story/midl1-2.wav|
tb_Message1|match|Dozens of humanity's most brilliant scientists are murdered...|playAudio|Data/Voice/Story/midl1-3.wav|
tb_Message1|match|...as the ruthless Kilrathi storm the peaceful harmless installation.|playAudio|Data/Voice/Story/midl1-4.wav|

tb_Message1|contains|Outside a Kilrathi Military Installation,|playAudio|Data/Voice/Story/mid2.wav|
tb_Message1|match|As Terran starfighters gain control in space at Brimstone...|playAudio|Data/Voice/Story/midw2-1.wav|
tb_Message1|match|...a daring band of human saboteurs strikes a major Kilrathi base.|playAudio|Data/Voice/Story/midw2-2.wav|
tb_Message1|match|With the destruction of this installation...|playAudio|Data/Voice/Story/midw2-3.wav|
tb_Message1|match|...the Kilrathi hold on the strategic Brimstone System is broken.|playAudio|Data/Voice/Story/midw2-4.wav|
tb_Message1|match|As Kilrathi starships defeat the Terran Confederate fleet in space...|playAudio|Data/Voice/Story/midl2-1.wav|
tb_Message1|match|...human commandoes make a daring raid to sabotage the Kilrathi base.|playAudio|Data/Voice/Story/midl2-2.wav|
tb_Message1|match|But their desperate mission fails...|playAudio|Data/Voice/Story/midl2-3.wav|
tb_Message1|match|...when they are discovered by a patrol of Kilrathi soldiers!|playAudio|Data/Voice/Story/midl2-4.wav|

tb_Message1|contains|Human Colony on the water planet, Hurricane,|playAudio|Data/Voice/Story/mid3.wav|
tb_Message1|match|After the Terran fleet has defeated the Kilrathi at Port Hedland...|playAudio|Data/Voice/Story/midw3-1.wav|
tb_Message1|match|... Hurricane's planetary defenses head off a last-ditch Kilrathi assault.|playAudio|Data/Voice/Story/midw3-2.wav|
tb_Message1|match|While Kilrathi vessels over Hurricane gain control of Port Hedland space...|playAudio|Data/Voice/Story/midl3-1.wav|
tb_Message1|match|...a wing of Dralthi fighters descend to attack settlements on the surface.|playAudio|Data/Voice/Story/midl3-2.wav|
tb_Message1|match|The defeat of Hurricane's colonists is swift and complete.|playAudio|Data/Voice/Story/midl3-3.wav|

tb_Message1|contains|Primitive alien village,|playAudio|Data/Voice/Story/mid4.wav|
tb_Message1|match|As the Kilrathi fleet flees Rostov before the advancing human warships...|playAudio|Data/Voice/Story/midw4-1.wav|
tb_Message1|match|...a handful of Kilrathi marines are stranded on Rostov's jungle world...|playAudio|Data/Voice/Story/midw4-2.wav|
tb_Message1|match|...where they are captured by the native sentients, the Mopoks.|playAudio|Data/Voice/Story/midw4-3.wav|
tb_Message1|match|While the Kilrathi starships conquer the human fleet at Rostov...|playAudio|Data/Voice/Story/midl4-1.wav|
tb_Message1|match|...Kilrathi marines round up the native sentients, the Mopoks...|playAudio|Data/Voice/Story/midl4-2.wav|
tb_Message1|match|...and execute the human scientists and soldiers who defended them.|playAudio|Data/Voice/Story/midl4-3.wav|

tb_Message2|match|Destroying the remains of the Kilrathi naval power in the sector...|playAudio|Data/Voice/Story/WIN.wav|

tb_Message2|match|Fleeing from the overwelming Kilrathi forces in the sector...|playAudio|Data/Voice/Story/LOSE.wav|


//SM1


SE_Version|0.10|
SCRIPT|100|//|PEEK|

//|Check the Buffers|
Peek|[Peek.WC1]|PeekAtString|[PEEK_ADDRESS_1]|[String.Buffer1]|
Peek|[Peek.WC1]|PeekAtString|[PEEK_ADDRESS_2]|[String.Buffer2]|

//|Check the string states for a change in data|
String|[String.Buffer1]|State|[Num.CheckState1]|
String|[String.Buffer2]|State|[Num.CheckState2]|

//|Add the two numbers together (Into [Num.CheckState1])|
Num|[Num.CheckState1]|N+|[Num.CheckState2]|

//|If they both equal 0. No change in the text. Break current script and script 0|
If|Num|[Num.CheckState1]|=|0|
BreakScriptZero|
BreakScriptCurrent|
EndIf|

//|New BreakPoint in case the buffer ends with " km" Fix for WC2 spamming the buffer.
If|String|[String.Buffer1]|EndsWith| km|
BreakScriptZero|
BreakScriptCurrent|
EndIf|

//|Safety call for after funeral service. The buffer repeats when you enter the barricks to reload. This fixes that.
Audio|StopChannel|[Channel.Voice]|

//|If there was a change read the Name Callsign and system Memory for changes.
Peek|[Peek.WC1]|PeekAtString|[PEEK_ADDRESS_NAME]|[String.Name]| //|Player Name|
Peek|[Peek.WC1]|PeekAtString|[PEEK_ADDRESS_CALLSIGN]|[String.Callsign]| //|Player Callsign
Peek|[Peek.WC1]|PeekAtString|[PEEK_ADDRESS_SYSTEM]|[String.System]| //|Player Callsign

//|Peek|[Peek.WC1]|PeekAtNum|[PEEK_ADDRESS_YEAR]|[String.Year]| //|Player Callsign
Peek|[Peek.WC1]|PeekAtNum|[PEEK_ADDRESS_DAY]|[String.Day]| //|Player Callsign
Peek|[Peek.WC1]|PeekAtNum|[PEEK_ADDRESS_HOUR]|[String.Hour]| //|Player Callsign
Peek|[Peek.WC1]|PeekAtNum|[PEEK_ADDRESS_MINUTE]|[String.Minute]| //|Player Callsign

//|If there was an Update to the String Buffers and the scripting hasn't broken yet. Send the string to the debug console.|
Debug|PeekUpdate|[Peek.WC1]|[PEEK_ADDRESS_1]|[String.Buffer1]|
Debug|PeekUpdate|[Peek.WC1]|[PEEK_ADDRESS_2]|[String.Buffer2]|

//|Look for a match to start branching|
If|String|[String.Buffer2]|HasWord|We are gathered here to pay| //|All Funerals Start like this.
Script|Run|-1| //|We Are Gatherered here to pay tribute detected Activating Dialogue|
BreakScriptCurrent|
EndIf|

If|String|[String.Buffer2]|HasWord|Colonel Halcyon's office.|
Script|Run|-2| //|Colonel Halcyon Office Detected Activating Dialogue|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer2]|HasWord|Hangar deck.|
Script|Run|-3| //|Hangar Deck detected Activating Dialogue|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Mission Hangar|
Script|Run|-4| //|Hovered Over Missiong Hanger Door Activating briefing Dialogue|
BreakScriptCurrent|
EndIf|

SUBSCRIPT|1| //|Funeral|
Script|Enable|0|101| //|Enable Shotglass Dialoug tree
Script|Disable|0|102| //|Disable Paladin Dialoug tree
Script|Disable|0|103| //|Disable Angel Dialoug tree
Script|Disable|0|104| //|Disable Briefing Dialoug tree
END|

SUBSCRIPT|2|//|Office|
Script|Disable|0|101| //|Enable Shotglass Dialoug tree
Script|Enable|0|102| //|Disable Paladin Dialoug tree
Script|Disable|0|103| //|Disable Angel Dialoug tree
Script|Disable|0|104| //|Disable Briefing Dialoug tree
END|

SUBSCRIPT|3|//|Medal|
Script|Disable|0|101| //|Enable Shotglass Dialoug tree
Script|Disable|0|102| //|Disable Paladin Dialoug tree
Script|Enable|0|103| //|Disable Angel Dialoug tree
Script|Disable|0|104| //|Disable Briefing Dialoug tree
END|

SUBSCRIPT|4|//|Mission Briefing|
